id,tweet_id,"datetime","time","user_name",user_id,x,y,"raw_tweet","words","nouns","verbs","adjs"
1,577696760300113921,"2015-03-17 14:03:35","14:03:35","0912momona_f",2171987316,139.360370,35.392547,"よろしく,(^∞,^)","よろしく,,(^∞,^)",",(^∞,^)","",""
2,577696761126350848,"2015-03-17 14:03:35","14:03:35","KohseiBbp1211",2337878624,133.011152,33.853656,"急遽決まった松山！！しんごとむっくんと３人でいきよるなう","急遽,決まっ,た,松山,！,！,しん,ごと,むっくんと,３,人,で,いき,よる,なう","松山,しん,ごと,むっくんと,３,人","決まる,いきる,よる","ない"
3,577696761797427200,"2015-03-17 14:03:35","14:03:35","69magic_s",2832023864,139.771677,35.626511,"お台場なう♡♡♡♡たのしんでます、わら ","お,台場,なう,♡♡♡♡,たのしん,で,ます,、,わら","台場,♡♡♡♡,わら","たのしむ","ない"
4,577696764368535552,"2015-03-17 14:03:36","14:03:36","ongakuakaunto",1851868231,136.903085,35.166232,"ﾐｽﾐｽﾐｽ。笑","ﾐｽﾐｽﾐｽ,。,笑","ﾐｽﾐｽﾐｽ,笑","",""
5,577696764175785984,"2015-03-17 14:03:36","14:03:36","ran5",569055211,137.244823,35.404944,"欲しい神話は、アタルカ、シムルガル、ナーセット、サルカン、緑のおっさん。かな、あくまで今の所だけど","欲しい,神話,は,、,アタルカ,、,シムルガル,、,ナーセット,、,サル,カン,、,緑,の,おっさん,。,か,な,、,あくまで,今,の,所,だ,けど","神話,アタルカ,シムルガル,ナーセット,サル,カン,緑,おっさん,今,所","","欲しい"
6,577696766981632000,"2015-03-17 14:03:36","14:03:36","yasuaki0309",3065848464,140.548172,36.204119,"本日、お客さんの店員おーばーで、受付終了しましたあ👶","本日,、,お客,さん,の,店員,お,ー,ば,ー,で,、,受付,終了,し,まし,た,あ,👶","本日,お客,さん,店員,ー,ー,受付,終了","する",""
7,577696766104989696,"2015-03-17 14:03:36","14:03:36","_nxxy",2578194720,135.335585,34.813492,"．この歌好きすぎて作った🙊❤なかなか上出来やろ？どお？ほんまにいい歌すぎる👌✨こんなんゆあれたいもんな😢💬誰かゆうてくれる人おらんの💓 ","．,この,歌,好き,すぎ,て,作っ,た,🙊,❤,なかなか,上出来,やろ,？,ど,お,？,ほんま,に,いい,歌,すぎる,👌,✨,こんな,ん,ゆ,あれ,たい,もん,な,😢💬,誰,かゆう,て,くれる,人,おら,ん,の,💓","歌,❤,上出来,ほんま,歌,✨,ん,ゆ,もん,誰,人","好く,すぎる,作る,すぎる,あれる,くれる,おる","いい,かゆい"
8,577696768827080705,"2015-03-17 14:03:37","14:03:37","keirikujo3807",2576894569,139.659331,35.576978,"おっけ😊","おっ,け,😊","","",""
9,577696770475446272,"2015-03-17 14:03:37","14:03:37","eitaro1109",2548112316,136.895640,35.403253,"iPhone変えに行ってきます！","iPhone,変え,に,行っ,て,き,ます,！","iPhone","変える,行く,くる",""
10,577696770358038528,"2015-03-17 14:03:37","14:03:37","tannu_809",1110571088,140.314336,38.333918,"でぶ","でぶ","でぶ","",""
11,577696771662422016,"2015-03-17 14:03:38","14:03:38","spink725",2612589428,137.752207,34.841736,"ポカポカ陽気にはスーベニアがピッタリ言うほどのことでもないけど","ポカポカ,陽気,に,は,スーベニア,が,ピッタリ,言う,ほど,の,こと,で,も,ない,けど","陽気,スーベニア,こと","言う","ない"
12,577696771867979776,"2015-03-17 14:03:38","14:03:38","berlin1069",2288936184,136.579600,34.829255,"タイヤ交換か。もうそんな季節ですね^_^","タイヤ,交換,か,。,もう,そんな,季節,です,ね,^_^","タイヤ,交換,季節,^_^","",""
13,577696771440128001,"2015-03-17 14:03:38","14:03:38","TATSUYA19910709",2604310956,139.665724,36.207495,"栃木県・群馬県・栃木県の県境なう！ ","栃木,県,・,群馬,県,・,栃木,県,の,県境,なう,！","栃木,県,群馬,県,栃木,県,県境","","ない"
14,577696774049153024,"2015-03-17 14:03:38","14:03:38","tmk122_rub",300347283,139.447639,35.630146,"どのバスに乗っていいか忘れてるわ(´･_･`) (@ 永山駅 バスターミナル in 多摩市, 東京都) ","どの,バス,に,乗っ,て,いい,か,忘れ,てる,わ,(´･_･`),(@,永山,駅,バスターミナル,in,多摩,市,,,東京,都,)","バス,(´･_･`),(@,永山,駅,バスターミナル,in,多摩,市,,,東京,都,)","乗る,忘れる,てる","いい"
15,577696775345025024,"2015-03-17 14:03:38","14:03:38","NOAAA_MAHOTOOO",3011938507,135.794034,34.872672,"なるほどね！わら泊まりにきてーてか大阪にくるとき  のあのいえで泊まってからいきたいねー","なるほど,ね,！,わら,泊まり,に,き,て,ー,てか,大阪,に,くる,とき,の,あの,いえ,で,泊まっ,て,から,いき,たい,ねー","わら,泊まり,ー,大阪,とき","くる,くる,泊まる,いきる",""
16,577696775072411648,"2015-03-17 14:03:38","14:03:38","kazuchan371",549467761,139.653750,35.607169,"麗らかな春。 ","麗らか,な,春,。","麗らか,春","",""
17,577696780579528704,"2015-03-17 14:03:40","14:03:40","sabtaisei1997",773534054,139.494865,35.462883,"カスタムが気になった","カスタム,が,気,に,なっ,た","カスタム,気","なる",""
18,577696781477154816,"2015-03-17 14:03:40","14:03:40","uragle_waseflue",129728570,139.880216,35.760796,"柴又帝釈天付近なう","柴又,帝釈天,付近,なう","柴又,帝釈天,付近","","ない"
19,577696781036711936,"2015-03-17 14:03:40","14:03:40","jujujujujuni",1399906328,140.100930,36.226125,"小学生の頃流行った抜き差しができる剣のストラップ。成長した今、ぼくは牙狼剣を刺すのに夢中です ","小学生,の,頃,流行っ,た,抜き差し,が,できる,剣,の,スト,ラップ,。,成長,し,た,今,、,ぼく,は,牙,狼,剣,を,刺す,の,に,夢中,です","小学生,頃,抜き差し,剣,スト,ラップ,成長,今,ぼく,牙,狼,剣,の,夢中","流行る,できる,する,刺す",""
20,577696781829476352,"2015-03-17 14:03:40","14:03:40","chitoseayaka",2751652837,140.582501,42.103023,"ありがとうね󾬏🐜×🐷","ありがとう,ね,󾬏🐜,×,🐷","","",""
21,577696782349524992,"2015-03-17 14:03:40","14:03:40","rinapplemon",251096475,139.935166,35.435061,"いちご狩り🍓▶︎▷▶︎お買いもの💰","いちご,狩り,🍓,▶,︎,▷▶,︎,お,買いもの,💰","いちご,狩り,▶,▷▶,買いもの","",""
22,577696782525710337,"2015-03-17 14:03:40","14:03:40","nrs7_go",2769286975,130.633181,33.331023,"モンストでマルチしない？「初陣（ボーナスステージ）」","モン,スト,で,マルチ,し,ない,？,「,初陣,（,ボーナス,ステージ,）,」","モン,スト,マルチ,初陣,ボーナス,ステージ","する",""
23,577696787399622656,"2015-03-17 14:03:41","14:03:41","oborozamurai",44367274,135.501793,34.661837,"2F キャニオンコートのパークスビジョンが面白いことになってた（笑） @ なんばパークス ","2,F,キャニオン,コート,の,パークスビジョン,が,面白い,こと,に,なっ,て,た,（,笑,）,@,なんば,パークス","2,F,キャニオン,コート,パークスビジョン,こと,笑,@,なんば,パークス","なる,てる","面白い"
24,577696788552900609,"2015-03-17 14:03:42","14:03:42","Yuka112371",2380144740,135.544330,34.526176,"あったかいんだから🎵","あったかい,ん,だ,から,🎵","ん","","あったかい"
25,577696788594839553,"2015-03-17 14:03:42","14:03:42","CyuTaa",1127376030,135.565593,34.460509,"むりやわ。笑","むりやわ,。,笑","むりやわ,笑","",""
26,577696789442088961,"2015-03-17 14:03:42","14:03:42","Jaikki_Rocky",120255732,139.791095,35.688374,"最近の小学生は進んでるなぁ。“@STYLE_S_Takuya: 娘の算数の宿題が思わず難しかった。これ、小４の問題か？勿論、みんなは解けるよね？( ´,_ゝ`) ","最近,の,小学生,は,進ん,でる,なぁ,。,“@,STYLE,_,S,_,Takuya,:,娘,の,算数,の,宿題,が,思わず,難しかっ,た,。,これ,、,小４,の,問題,か,？,勿論,、,みんな,は,解ける,よ,ね,？,(,´,_,ゝ,`)","最近,小学生,“@,STYLE,_,S,_,Takuya,:,娘,算数,宿題,これ,小４,問題,みんな,(,´,_,`)","進む,でる,解ける","難しい"
27,577696789664382976,"2015-03-17 14:03:42","14:03:42","seabar3214",2548313994,135.828949,34.686708,"もっこすさんの服、おじいちゃんの部屋着みたいだな","もっ,こす,さ,ん,の,服,、,おじいちゃん,の,部屋,着,みたい,だ,な","さ,ん,服,おじいちゃん,部屋,着,みたい","もつ","こすい"
28,577696790280941570,"2015-03-17 14:03:42","14:03:42","sumida3690",2224995902,135.600319,34.805791,"こたつめっちゃ暑い。穴の女王のパズルやっと完成した今から風呂入ったりしよ","こたつ,めっちゃ,暑い,。,穴,の,女王,の,パズル,やっと,完成,し,た,今,から,風呂,入っ,たり,し,よ","こたつ,穴,女王,パズル,完成,今,風呂","する,入る,する","暑い"
29,577696790079795200,"2015-03-17 14:03:42","14:03:42","saaayaaa24ldh",595614609,139.442812,35.540505,"ひさびさの彫じんさん💗💗イケメンっす❤️落ち着くこのスタジオ🙌","ひ,さび,さ,の,彫,じん,さん,💗💗,イケメン,っす,❤,️,落ち着く,この,スタジオ,🙌","さ,じん,さん,イケメン,❤,スタジオ","ひる,さびる,彫る,落ち着く",""
30,577696793070186496,"2015-03-17 14:03:43","14:03:43","09Dish",2984260820,138.571308,35.668910,"長野に帰ります。","長野,に,帰り,ます,。","長野","帰る",""
31,577696793741246464,"2015-03-17 14:03:43","14:03:43","ysd__s0911",2870128141,135.660160,34.810734,"アイコン    変えました  💖💭‘’あえてのピンク  ((o(｡･ω･｡)o))","アイコン,変え,まし,た,💖💭,‘,’,あえて,の,ピンク,((,o,(｡･,ω,･｡),o,))","アイコン,ピンク,((,o,(｡･,･｡),o,))","変える",""
32,577696794206846976,"2015-03-17 14:03:43","14:03:43","pgtong3",2666151319,139.183829,36.287550,"久々のお部屋がめちゃくちゃいー匂いする(´∀`)笑うちの部屋はごんとくぅいないとこんなにいー匂いするのか( ﾟ ρ ﾟ )ﾎﾞｰ","久々,の,お,部屋,が,めちゃくちゃ,い,ー,匂い,する,(´∀`),笑う,ちの,部屋,はご,ん,とく,ぅいないとこんなにい,ー,匂い,する,の,か,(,ﾟ,ρ,ﾟ,),ﾎﾞｰ","久々,部屋,めちゃくちゃ,ー,匂い,(´∀`),ちの,部屋,ぅいないとこんなにい,ー,匂い,の,(,ﾟ,ﾟ,),ﾎﾞｰ","いる,する,笑う,はぐ,する",""
33,577696794840211457,"2015-03-17 14:03:43","14:03:43","naganokouki0409",1063792140,134.005394,34.765052,"いつもおもろいわ！てか城東入ったら可愛い子紹介してな(￣0￣)","いつも,おもろい,わ,！,てか,城東,入っ,たら,可愛い,子,紹介,し,て,な,(￣,0,￣)","城東,紹介,(￣,0,￣)","入る,する","おもろい,可愛い"
34,577696794777296899,"2015-03-17 14:03:43","14:03:43","tk880302",2361522517,140.546965,36.336499,"キムチうどん食べるよ！これに豆腐も入れたら良かったけど！入れなかった！あんまり豆腐好きじゃない！ ","キムチ,うどん,食べる,よ,！,これ,に,豆腐,も,入れ,たら,良かっ,た,けど,！,入れ,なかっ,た,！,あんまり,豆腐,好き,じゃ,ない,！","キムチ,うどん,これ,豆腐,豆腐,好き","食べる,入れる,入れる","良い"
35,577696796190724096,"2015-03-17 14:03:43","14:03:43","chicken3happy",1333856610,139.472856,35.749449,"てか暑い時ってなんか体軽くなるんだよな〜(^_^)少し薄着になるって事もあるんだろうけどそれだけじゃない気がするσ(^_^;)","てか,暑い,時,って,なんか,体,軽く,なる,ん,だ,よ,な,〜,(^_^),少し,薄着,に,なる,って,事,も,ある,ん,だろ,う,けど,それだけ,じゃ,ない,気,が,する,σ,(^_^;)","時,体,ん,(^_^),薄着,事,ん,気,(^_^;)","なる,なる,ある,する","暑い,軽い"
36,577696796157169664,"2015-03-17 14:03:43","14:03:43","kobathubute",2270016944,140.056478,36.059782,"ツイートするときの一番したのやつきえちゃたーツイートできんwwwww ","ツイート,する,とき,の,一,番,し,た,の,やつ,きえ,ちゃ,た,ーツイート,で,きん,wwwww","ツイート,とき,一,番,やつ,ーツイート,きん,wwwww","する,する,きえる",""
37,577696797771988994,"2015-03-17 14:03:44","14:03:44","utsunomiyaami",2276927197,135.632588,34.647054,"会話めっちゃおもろい😂笑","会話,めっちゃ,おもろい,😂,笑","会話,笑","","おもろい"
38,577696798090760192,"2015-03-17 14:03:44","14:03:44","icecreambasket4",3008128112,139.316258,35.350960,"いろいろと成功するとつまんない。やることない。","いろいろ,と,成功,する,と,つまんない,。,やる,こと,ない,。","成功,こと","する,やる","つまんない,ない"
39,577696798644432897,"2015-03-17 14:03:44","14:03:44","kk9960423",2749954932,139.452855,36.325975,"ホイールの話し？","ホイール,の,話し,？","ホイール","話す",""
40,577696801462992896,"2015-03-17 14:03:45","14:03:45","vaise_syo",1691097799,135.501934,34.706560,"行きたい！だがしかし仕事だ….…((((；ﾟДﾟ)))))))ゲフゲフ","行き,たい,！,だ,が,しかし,仕事,だ,…,.…((((；,ﾟ,Д,ﾟ,))))))),ゲフゲフ","仕事,.…((((；,ﾟ,Д,ﾟ,))))))),ゲフゲフ","行く",""
41,577696801857224705,"2015-03-17 14:03:45","14:03:45","takeiwate_628",2595901550,139.332349,35.659867,"まさにうらやま死刑w","まさに,うらやま,死刑,w","死刑,w","うらやむ",""
42,577696802956189696,"2015-03-17 14:03:45","14:03:45","mikimaru130",126798409,133.778305,34.229294,"羊毛イッちゃん並べてみた  ","羊毛,イッ,ちゃん,並べ,て,み,た","羊毛,イッ,ちゃん","並べる,みる",""
43,577696803325284352,"2015-03-17 14:03:45","14:03:45","natuki0908",1527714205,137.010685,35.174724,"かなりやばいね〜佐野ひなこ😏❤️笑","かなり,やばい,ね,〜,佐野,ひな,こ,😏,❤,️,笑","佐野,ひな,こ,❤,笑","","やばい"
44,577696804306706433,"2015-03-17 14:03:45","14:03:45","Yuki070605",1625449344,130.427285,33.519286,"単発ばっかだなー","単発,ばっか,だ,なー","単発","",""
45,577696804692590592,"2015-03-17 14:03:45","14:03:45","gtakahashi24",2412632521,144.377675,43.020272,"じゃあ今週中にブロックしとくね！","じゃあ,今週,中,に,ブロック,し,とく,ね,！","今週,中,ブロック","する,とく",""
46,577696805409845248,"2015-03-17 14:03:46","14:03:46","Quon000",251621372,139.848952,35.763856,"ヒョエエエエエエ","ヒョエエエエエエ","ヒョエエエエエエ","",""
47,577696806252883968,"2015-03-17 14:03:46","14:03:46","yooo103",275083208,135.962696,35.032362,"おはよう、眠いーーー😂😂😂😂","おはよう,、,眠い,ーーー,😂😂😂😂","ーーー","","眠い"
48,577696806944931840,"2015-03-17 14:03:46","14:03:46","Hisappu134",2431549790,139.352877,35.959366,"まじ？？？俺の後ろ？？😁","まじ,？,？,？,俺,の,後ろ,？,？,😁","まじ,俺,後ろ","",""
49,577696808966627328,"2015-03-17 14:03:47","14:03:47","i_w_top",2527686109,137.023240,34.807225,"わるい…なんもいえねぇ","わるい,…,なん,も,いえ,ねぇ","なん","いえる","わるい"
50,577696810828890112,"2015-03-17 14:03:47","14:03:47","xxyouhxx",2884600303,135.501844,34.698215,"毎日この天気やと洗濯もからっと。あ、携帯もってきてもーた、はーまた上がらなあかんやん","毎日,この,天気,や,と,洗濯,も,からっと,。,あ,、,携帯,もっ,て,き,て,も,ー,た,、,は,ー,また,上がら,な,あか,ん,やん","毎日,天気,洗濯,携帯,ー,ー","もつ,くる,上がる,あく",""
51,577696813479694336,"2015-03-17 14:03:48","14:03:48","masaeS2fuchu",1322871307,139.468601,35.668737,"バッグあちこち切れちゃってる。。何年愛用したんだろ可愛くて使いやすいけど今日でバイバイ(´-ωก`)今までありがとう(*´•ω•`*)赤のバッグいいのないかな～(´･_･`)","バッグ,あちこち,切れ,ちゃっ,てる,。,。,何,年,愛用,し,た,ん,だろ,可愛く,て,使い,やすい,けど,今日,で,バイバイ,(´-,ω,ก,`),今,まで,ありがとう,(*´•,ω,•`*),赤,の,バッグ,いい,の,ない,か,な,～(´･_･`)","バッグ,あちこち,何,年,愛用,ん,今日,バイバイ,(´-,`),今,(*´•,•`*),赤,バッグ,～(´･_･`)","切れる,ちゃう,てる,する,使う","可愛い,やすい,いい,ない"
52,577696813878145024,"2015-03-17 14:03:48","14:03:48","kenta45ormt",2983133274,130.321515,33.593620,"遊べる本屋ノリで面接したら受かっちゃった。","遊べる,本屋,ノリ,で,面接,し,たら,受かっ,ちゃっ,た,。","本屋,ノリ,面接","遊べる,する,受かる,ちゃう",""
53,577696814020820992,"2015-03-17 14:03:48","14:03:48","okute_1104",1579190400,136.283802,35.389321,"とても暑い (@ ACT長浜 in 長浜市, 滋賀県) ","とても,暑い,(@,ACT,長浜,in,長浜,市,,,滋賀,県,)","(@,ACT,長浜,in,長浜,市,,,滋賀,県,)","","暑い"
54,577696814192730113,"2015-03-17 14:03:48","14:03:48","TyaraKakumei",2188391514,141.440415,43.018494,"だるさんの、だるだるイングリッシュ〜","だる,さ,ん,の,、,だる,だる,イングリッシュ,〜","さ,ん,イングリッシュ","","だるい,だるい,だるい"
55,577696815346114560,"2015-03-17 14:03:48","14:03:48","hinamiyu411gma1",2948697054,135.491898,34.743044,"はらへったー💢","はら,へっ,た,ー,💢","ー","はる,へる",""
56,577696815769739264,"2015-03-17 14:03:48","14:03:48","sararan1101",2431767619,140.415613,36.211830,"ありがとーお♡","ありがと,ー,お,♡","ー,♡","",""
57,577696817271418880,"2015-03-17 14:03:48","14:03:48","hanas2haru",2166254120,136.915079,35.037696,"犬の散歩で走ったあっっつい！！！","犬,の,散歩,で,走っ,た,あっ,っ,つい,！,！,！","犬,散歩","走る,く",""
58,577696817913028608,"2015-03-17 14:03:49","14:03:49","s_arisa_05",2434760264,135.475414,34.733597,"あーしゅーちゃんかわい〜🙈❤️","あー,し,ゅ,ー,ちゃん,か,わい,〜,🙈,❤,️","ゅ,ー,ちゃん,❤","",""
59,577696820857434112,"2015-03-17 14:03:49","14:03:49","koki7845",2314112816,130.515749,33.316029,"あら、サイクリング日和","あら,、,サイクリング,日和","サイクリング,日和","",""
60,577696820836470784,"2015-03-17 14:03:49","14:03:49","yukun0423",1477039890,135.772691,34.967096,"はあ","はあ","","",""
61,577696821268475905,"2015-03-17 14:03:49","14:03:49","i_w_top",2527686109,137.023105,34.807206,"四連 ","四,連","四,連","",""
62,577696822073823232,"2015-03-17 14:03:50","14:03:50","orangenorimasa",151391380,140.790716,38.228736,"仙台市初の無料公衆無線LANサービス「SENDAI free Wi-Fi」 - ITmedia Mobile ","仙台,市,初,の,無料,公衆,無線,LAN,サービス,「,SENDAI,free,Wi,-,Fi,」,-,ITmedia,Mobile","仙台,市,初,無料,公衆,無線,LAN,サービス,SENDAI,free,Wi,-,Fi,-,ITmedia,Mobile","",""
63,577696822765867008,"2015-03-17 14:03:50","14:03:50","xxyuyuyuuuu",754776566,133.926296,34.656250,"18.19完全に休みになった","18,.,19,完全,に,休み,に,なっ,た","18,.,19,完全,休み","なる",""
64,577696822988124160,"2015-03-17 14:03:50","14:03:50","zamamiqp",705361146,135.408981,34.801302,"春来たね〜","春,来,た,ね,〜","春","来る",""
65,577696823835414528,"2015-03-17 14:03:50","14:03:50","sacham422",2983838647,137.046696,35.198136,"“@rukiruki00: 眩しいぜ ","“,@,rukiruki,00,:,眩しい,ぜ","@,rukiruki,00,:","","眩しい"
66,577696824779132928,"2015-03-17 14:03:50","14:03:50","charyuka",598905299,139.697403,35.661210,"あと過ぎて忘れるわ爆笑","あと,過ぎ,て,忘れる,わ,爆笑","あと,爆笑","過ぎる,忘れる",""
67,577696827287281664,"2015-03-17 14:03:51","14:03:51","____ddt",147847766,139.616207,35.643932,"違うの作ったってこと？","違う,の,作っ,た,って,こと,？","の,こと","違う,作る",""
68,577696828260425728,"2015-03-17 14:03:51","14:03:51","maousama",85984139,135.772691,34.967096,"今日で15日に渡る出張が終わるんやなって","今日,で,15,日,に,渡る,出張,が,終わる,ん,や,なっ,て","今日,15,日,出張,ん","渡る,終わる,なる",""
69,577696828612694016,"2015-03-17 14:03:51","14:03:51","SatoYna",2340212750,130.845456,33.869157,"悩んでることはお互いさまさまだ笑","悩ん,でる,こと,は,お互い,さま,さま,だ,笑","こと,お互い,さま,さま,笑","悩む,でる",""
70,577696829665472513,"2015-03-17 14:03:51","14:03:51","scramblepeach",2824285813,138.652681,35.170594,"ついにバイトが終わった","ついに,バイト,が,終わっ,た","バイト","終わる",""
71,577696830173016065,"2015-03-17 14:03:52","14:03:52","momogo071219",610806749,139.771992,35.749282,"うちは有線だから年中青回線だよ〜.","うち,は,有線,だ,から,年中,青,回線,だ,よ,〜,.","うち,有線,年中,青,回線,.","",""
72,577696829329907712,"2015-03-17 14:03:51","14:03:51","JDAjuriABC",2843652074,139.445538,35.544817,"パフェ♡ ","パフェ,♡","パフェ,♡","",""
73,577696830483476480,"2015-03-17 14:03:52","14:03:52","Ryohei_Oops",501675473,139.851379,35.959739,"","","","",""
74,577696831942983680,"2015-03-17 14:03:52","14:03:52","0228_keita",2778437623,133.805515,34.490741,"卒業したー！三年間楽しかったこの学年でよかったみんなありがとう卒業おめでとう","卒業,し,た,ー,！,三,年間,楽しかっ,た,この,学年,で,よかっ,た,みんな,ありがとう,卒業,おめでとう","卒業,ー,三,年間,学年,みんな,卒業","する","楽しい,よい"
75,577696832056205313,"2015-03-17 14:03:52","14:03:52","duemura_krono",1406920224,136.166592,34.976137,"米版海王ストラクみっけた","米,版,海王,ストラク,み,っけ,た","米,版,海王,ストラク","みる",""
76,577696831192375296,"2015-03-17 14:03:52","14:03:52","toneking",22586059,139.739356,35.628916,"大船へ…よくわかんないけど これでいいみたいな…(-｡-; (@ JR 品川駅 11-12番線ホーム in 港区, 東京都) ","大船,へ,…,よく,わかん,ない,けど,これ,で,いい,み,たい,な,…,(-｡-;,(@,JR,品川,駅,11,-,12,番線,ホーム,in,港,区,,,東京,都,)","大船,これ,(-｡-;,(@,JR,品川,駅,11,-,12,番線,ホーム,in,港,区,,,東京,都,)","わかる,いう,みる",""
77,577696832865771520,"2015-03-17 14:03:52","14:03:52","Nico0816",857929236,143.121880,42.920641,"新得旅💐そば茶もおそばもおいしかった🐎💨圭吾おめでとう( ¨̮  )♪ ","新得,旅,💐,そば,茶,も,お,そば,も,おいしかっ,た,🐎💨,圭吾,おめでとう,(,¨,̮,)♪","新得,旅,そば,茶,そば,圭吾,(,)♪","","おいしい"
78,577696839027163136,"2015-03-17 14:03:54","14:03:54","pyonsu1933",3011464512,135.540279,34.585630,"いや、それはさやかにじゃなくて間違えた人にやん😑","いや,、,それ,は,さやか,に,じゃ,なく,て,間違え,た,人,に,やん,😑","それ,さやか,人","間違える,やる",""
79,577696840482615296,"2015-03-17 14:03:54","14:03:54","h9203",2371824138,139.663707,35.199812,"部活の前にテニスや変なので疲れた","部活,の,前,に,テニス,や,変,な,ので,疲れ,た","部活,前,テニス,変","疲れる",""
80,577696840931418112,"2015-03-17 14:03:54","14:03:54","yutakahashighos",2578297298,139.788874,35.676097,"新木場.....朝一FES☆TIVEかよ..........","新木場,.....,朝,一,FES,☆,TIVE,か,よ,..........","新木場,.....,朝,一,FES,TIVE,..........","",""
81,577696841199804416,"2015-03-17 14:03:54","14:03:54","RINSANEN",471797561,130.730014,32.854044,"テッドみるお","テッド,みる,お","テッド","みる",""
82,577696841300471808,"2015-03-17 14:03:54","14:03:54","hikarudes",469269958,141.324793,43.042755,"不満とか愚痴とかたくさん言っちゃってるけど、やっぱり彼女のこと大好きだわ（笑）","不満,とか,愚痴,とか,たくさん,言っ,ちゃっ,てる,けど,、,やっぱり,彼女,の,こと,大好き,だ,わ,（,笑,）","不満,愚痴,たくさん,彼女,こと,大好き,笑","言う,ちゃう,てる",""
83,577696841191407616,"2015-03-17 14:03:54","14:03:54","destoroy_",1399828956,135.435777,34.665886,"みんな相変わらずやで。","みんな,相変わらず,や,で,。","みんな","",""
84,577696841170452481,"2015-03-17 14:03:54","14:03:54","U_C_13",2379578959,140.131449,37.913471,"ふっふー ","ふっ,ふ,ー","ー","ふる,ふる",""
85,577696842130976768,"2015-03-17 14:03:54","14:03:54","bakkalconnnnn",593631622,138.191130,36.635338,"てかガチなんかよ。とりあえず詳しい話はよ。","てか,ガチ,なんか,よ,。,とりあえず,詳しい,話,は,よ,。","ガチ,話","","詳しい"
86,577696842193895424,"2015-03-17 14:03:54","14:03:54","HOSHIBUU",1312120070,129.493544,28.379077,"みれいとカラオケなう🙈あちい💖","みれ,い,と,カラオケ,なう,🙈,あ,ちい,💖","カラオケ,ちい","みれる,いる","ない"
87,577696843712221184,"2015-03-17 14:03:55","14:03:55","MonkyStles",2325402523,130.311558,33.560806,"やることなさすぎてな","やる,こと,なさ,すぎ,て,な","こと","やる,なす,すぎる",""
88,577696846132334592,"2015-03-17 14:03:55","14:03:55","89yuta82",2384963534,130.523879,33.301206," ごめんね俺はまだ前なら知ってた！口止めされてて言わなかったけど、","ごめん,ね,俺,は,まだ,前,なら,知っ,て,た,！,口止め,さ,れ,て,て,言わ,なかっ,た,けど,、","俺,前,口止め","知る,てる,する,れる,てる,言う",""
89,577696846006599680,"2015-03-17 14:03:55","14:03:55","wkp_xx",360251347,139.053131,37.916341,"野菜おいしい💯🍠🍆🍅🌽 @ Farmtable　suzu（ファームテーブルスズ） ","野菜,おいしい,💯🍠🍆🍅🌽,@,Farmtable,　,suzu,（,ファームテーブルスズ,）","野菜,@,Farmtable,suzu,ファームテーブルスズ","","おいしい"
90,577696848443412480,"2015-03-17 14:03:56","14:03:56","loirecst",463405749,139.536010,35.311316,"長谷駅にタッチ！ ","長谷,駅,に,タッチ,！","長谷,駅,タッチ","",""
91,577696853619179520,"2015-03-17 14:03:57","14:03:57","keirikujo3807",2576894569,139.659376,35.577178,"そんなこといわんでー笑","そんな,こと,いわ,んで,ー,笑","こと,ー,笑","いう",""
92,577696853866647552,"2015-03-17 14:03:57","14:03:57","saber0419kk",2882019350,137.217429,36.667083,"ほー、国際か","ほ,ー,、,国際,か","ー,国際","ほる",""
93,577696853866594304,"2015-03-17 14:03:57","14:03:57","us2ky",213620357,130.399501,33.588883,"頭いたい〜ち思いながらいったらえーこも頭いたいげな∑(ﾟДﾟ)お大事にね！いつでも遊べるさ！ごはん食べてはやめにドームいこ(o^^o)","頭,いたい,〜,ち,思い,ながら,いっ,たら,えー,こ,も,頭,いたい,げ,な,∑(,ﾟ,Д,ﾟ,),お,大事,に,ね,！,いつ,でも,遊べる,さ,！,ごはん,食べ,て,は,やめ,に,ドーム,いこ,(,o,^^,o,)","頭,こ,頭,げ,∑(,ﾟ,Д,ﾟ,),大事,いつ,さ,ごはん,やめ,ドーム,(,o,^^,o,)","ちる,思う,いう,遊べる,食べる,いく","いたい,いたい"
94,577696854244098048,"2015-03-17 14:03:57","14:03:57","SkIfstar",2515548499,135.560116,34.651880,"暇人二人って光川となおややろ？","暇人,二,人,って,光,川,と,なお,やや,ろ,？","暇人,二,人,光,川,ろ","",""
95,577696854353190912,"2015-03-17 14:03:57","14:03:57","aiueoabc000",2787427532,136.725075,35.141030,"やばい女子力ない","やばい,女子,力,ない","女子,力","","やばい,ない"
96,577696855590510592,"2015-03-17 14:03:58","14:03:58","tdRPGHwCdnhIQ0k",2892512358,139.166132,36.296835,"お互いがんばろー","お互い,がんばろ,ー","お互い,ー","がんばる",""
97,577696856391569409,"2015-03-17 14:03:58","14:03:58","d18044bf484048c",2729892419,139.508764,35.676104,"覚えてないから断章のグリムにしておこうか","覚え,て,ない,から,断章,の,グリム,に,し,て,おこ,う,か","断章,グリム","覚える,てる,する,おく",""
98,577696856395751425,"2015-03-17 14:03:58","14:03:58","Clogjdffs4689",2903590796,137.007390,35.119146,"春が1番好きです！","春,が,1,番,好き,です,！","春,1,番,好き","",""
